Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z
0.046,-0.285,9.942,0.244,0.610,0.183
0.028,-0.286,9.941,0.183,0.549,0.183
0.014,-0.294,9.943,0.244,0.549,0.183
0.039,-0.293,9.945,0.244,0.549,0.183
0.062,-0.297,9.931,0.244,0.549,0.183
0.057,-0.295,9.933,0.244,0.549,0.183
0.042,-0.291,9.944,0.244,0.610,0.183
0.035,-0.288,9.950,0.244,0.610,0.183
0.024,-0.294,9.935,0.244,0.610,0.122
0.016,-0.281,9.940,0.244,0.610,0.183
0.040,-0.280,9.941,0.244,0.549,0.183
0.061,-0.271,9.943,0.183,0.549,0.183
0.066,-0.285,9.934,0.244,0.549,0.183
0.055,-0.291,9.937,0.244,0.549,0.122
0.032,-0.297,9.934,0.244,0.549,0.183
0.022,-0.287,9.939,0.244,0.610,0.183
0.038,-0.287,9.941,0.305,0.549,0.244
0.048,-0.289,9.943,0.305,0.549,0.183
0.057,-0.284,9.937,0.244,0.549,0.183
0.057,-0.294,9.929,0.183,0.610,0.183
0.045,-0.299,9.928,0.244,0.610,0.183
0.035,-0.305,9.947,0.305,0.549,0.183
0.023,-0.248,9.936,0.305,0.549,0.244
0.016,-0.280,9.937,0.244,0.549,0.183
0.038,-0.341,9.947,0.183,0.549,0.183
0.062,-0.283,9.935,0.366,0.549,0.183
0.075,-0.277,9.941,0.305,0.610,0.183
0.063,-0.311,9.948,0.244,0.610,0.122
0.040,-0.294,9.939,0.305,0.671,0.122
0.029,-0.247,9.930,0.305,0.610,0.122
0.010,-0.303,9.955,0.305,0.549,0.122
0.001,-0.271,9.950,0.305,0.549,0.183
0.023,-0.244,9.934,0.305,0.610,0.183
0.053,-0.257,9.949,0.183,0.549,0.183
0.042,-0.299,9.948,0.122,0.549,0.183
0.039,-0.240,9.957,0.122,0.549,0.183
0.041,-0.323,9.921,0.061,0.549,0.244
0.060,-0.356,9.938,0.122,0.488,0.183
0.063,-0.284,9.928,0.305,0.549,0.183
0.058,-0.214,9.943,0.244,0.549,0.183
0.060,-0.400,9.914,0.122,0.610,0.183
0.045,-0.375,9.957,0.549,0.610,0.061
0.027,-0.148,9.953,0.671,0.671,0.183
0.010,-0.121,9.947,0.244,0.549,0.183
-0.008,-0.293,9.959,-0.122,0.488,0.244
0.019,-0.398,9.902,-0.061,0.488,0.305
0.068,-0.349,9.944,0.244,0.549,0.183
0.119,-0.267,9.935,0.366,0.549,0.183
0.095,-0.202,9.929,0.244,0.549,0.122
0.050,-0.438,9.925,0.183,0.671,0.122
0.037,-0.372,9.959,0.549,0.671,0.061
0.015,-0.144,9.941,0.732,0.671,0.183
-0.010,-0.143,9.954,0.244,0.549,0.122
0.001,-0.372,9.936,0.061,0.549,0.183
0.047,-0.322,9.947,0.244,0.549,0.244
0.056,-0.146,9.927,0.244,0.549,0.244
0.054,-0.289,9.931,-0.061,0.488,0.244
0.035,-0.382,9.928,-0.061,0.488,0.183
0.053,-0.339,9.937,0.183,0.549,0.244
0.068,-0.234,9.944,0.305,0.549,0.183
0.049,-0.311,9.946,0.244,0.549,0.183
0.009,-0.276,9.946,0.305,0.610,0.122
0.022,-0.287,9.947,0.305,0.610,0.244
0.051,-0.265,9.931,0.305,0.610,0.183
0.047,-0.298,9.947,0.244,0.549,0.183
0.032,-0.269,9.940,0.183,0.549,0.122
0.063,-0.306,9.941,0.183,0.549,0.244
0.079,-0.270,9.949,0.244,0.549,0.244
0.045,-0.278,9.946,0.244,0.610,0.183
0.017,-0.372,9.929,0.244,0.610,0.122
0.042,-0.329,9.946,0.427,0.610,0.061
0.065,-0.215,9.943,0.549,0.610,0.183
0.041,-0.202,9.952,0.305,0.549,0.122
0.034,-0.327,9.956,0.122,0.610,0.183
0.026,-0.273,9.964,0.183,0.549,0.244
0.039,-0.248,9.925,0.122,0.488,0.305
0.046,-0.342,9.936,0.061,0.488,0.122
0.055,-0.345,9.945,0.305,0.610,0.122
0.055,-0.205,9.927,0.366,0.610,0.122
0.068,-0.384,9.893,0.244,0.610,0.183
0.060,-0.391,9.962,0.488,0.610,0.000
0.028,-0.188,9.938,0.732,0.671,0.122
0.000,-0.111,9.945,0.366,0.549,0.122
0.004,-0.341,9.960,0.000,0.610,0.244
-0.029,-0.286,9.957,0.122,0.549,0.244
0.017,-0.172,9.944,0.061,0.488,0.305
0.101,-0.345,9.908,-0.183,0.488,0.244
0.138,-0.424,9.937,0.061,0.549,0.183
0.060,-0.250,9.944,0.427,0.610,0.183
0.019,-0.281,9.893,0.305,0.610,0.183
0.027,-0.454,9.962,0.366,0.610,0.000
-0.007,-0.189,9.957,0.793,0.671,0.122
-0.005,-0.045,9.936,0.427,0.610,0.122
0.069,-0.381,9.951,-0.122,0.549,0.183
0.072,-0.296,9.974,0.183,0.549,0.183
0.036,-0.107,9.907,0.183,0.549,0.366
0.026,-0.367,9.917,-0.305,0.488,0.244
0.054,-0.530,9.953,0.061,0.549,0.244
0.057,-0.133,9.938,0.610,0.549,0.244
0.054,-0.178,9.893,0.183,0.549,0.183
0.084,-0.602,9.948,0.061,0.549,0.061
0.051,-0.315,9.947,0.915,0.671,0.061
0.008,0.047,9.932,0.854,0.671,0.183
0.010,-0.230,9.939,-0.122,0.549,0.183
0.016,-0.527,9.955,-0.061,0.488,0.183
0.004,-0.129,9.953,0.549,0.610,0.183
0.075,-0.085,9.931,0.061,0.488,0.305
0.105,-0.432,9.919,-0.427,0.488,0.244
0.051,-0.453,9.938,0.122,0.549,0.183
0.019,-0.195,9.928,0.488,0.610,0.183
0.048,-0.266,9.938,0.244,0.549,0.183
0.040,-0.372,9.937,0.244,0.610,0.183
0.002,-0.207,9.935,0.366,0.549,0.183
0.050,-0.320,9.903,0.122,0.610,0.244
0.123,-0.462,9.963,0.366,0.610,0.061
0.077,-0.175,9.954,0.793,0.732,0.122
-0.021,0.008,9.938,0.366,0.549,0.183
-0.012,-0.341,9.964,-0.366,0.549,0.305
0.028,-0.473,9.927,-0.122,0.488,0.305
0.022,-0.281,9.911,0.366,0.549,0.244
0.076,-0.209,9.937,0.305,0.488,0.183
0.132,-0.348,9.929,0.122,0.610,0.183
0.078,-0.362,9.911,0.305,0.610,0.183
0.001,-0.283,9.956,0.549,0.671,0.061
-0.026,-0.213,9.956,0.488,0.610,0.122
-0.004,-0.192,9.935,0.244,0.549,0.183
0.026,-0.232,9.957,0.000,0.549,0.244
0.065,-0.306,9.917,-0.061,0.488,0.305
0.098,-0.423,9.924,0.122,0.549,0.183
0.095,-0.277,9.941,0.366,0.549,0.122
0.034,-0.259,9.880,0.305,0.671,0.183
-0.002,-0.366,9.970,0.305,0.549,0.000
-0.006,-0.269,9.978,0.610,0.671,0.183
0.027,0.065,9.953,0.366,0.488,0.244
0.056,-0.418,9.893,-0.427,0.488,0.366
0.057,-0.554,9.962,0.000,0.488,0.122
0.063,-0.357,9.892,0.671,0.671,0.244
0.064,-0.057,9.960,0.671,0.549,-0.061
0.026,-0.269,9.962,0.244,0.610,0.183
-0.005,-0.174,9.951,0.122,0.488,0.183
0.029,-0.339,9.925,-0.122,0.549,0.366
0.062,-0.372,9.934,0.000,0.488,0.122
0.065,-0.357,9.936,0.305,0.610,0.183
0.029,-0.134,9.935,0.366,0.549,0.183
0.060,-0.426,9.917,0.122,0.610,0.122
0.065,-0.325,9.992,0.427,0.549,0.061
0.024,-0.098,9.923,0.549,0.671,0.183
0.008,-0.156,9.960,-0.061,0.488,0.183
0.018,-0.493,9.928,-0.183,0.488,0.244
0.048,-0.366,9.935,0.305,0.549,0.305
0.050,-0.168,9.925,0.427,0.610,0.183
0.071,-0.299,9.951,0.061,0.549,0.244
0.056,-0.338,9.937,0.183,0.549,0.122
0.038,-0.278,9.944,0.305,0.610,0.183
0.031,-0.236,9.937,0.244,0.610,0.122
0.040,-0.375,9.947,0.183,0.610,0.244
0.032,-0.252,9.955,0.305,0.549,0.122
0.056,-0.265,9.935,0.244,0.610,0.183
0.080,-0.297,9.935,0.183,0.549,0.183
0.063,-0.324,9.929,0.244,0.549,0.122
0.014,-0.251,9.932,0.305,0.549,0.122
0.025,-0.302,9.948,0.183,0.549,0.183
0.039,-0.342,9.942,0.183,0.549,0.244
0.034,-0.239,9.928,0.305,0.610,0.183
0.053,-0.268,9.938,0.183,0.549,0.183
0.072,-0.331,9.931,0.244,0.610,0.183
0.075,-0.405,9.919,0.366,0.610,0.183
0.062,-0.262,9.940,0.610,0.671,0.000
0.053,-0.217,9.955,0.610,0.671,0.122
0.025,-0.173,9.956,0.366,0.610,0.122
-0.022,-0.281,9.958,0.183,0.549,0.183
-0.048,-0.230,9.947,0.061,0.488,0.244
0.013,-0.271,9.948,-0.061,0.427,0.305
0.079,-0.314,9.922,-0.122,0.488,0.305
0.139,-0.394,9.932,0.000,0.488,0.244
0.119,-0.283,9.926,0.244,0.549,0.183
0.041,-0.237,9.931,0.305,0.549,0.244
-0.011,-0.284,9.946,0.183,0.549,0.183
-0.041,-0.339,9.950,0.244,0.549,0.183
-0.022,-0.297,9.909,0.305,0.610,0.244
0.083,-0.330,9.948,0.366,0.610,0.061
0.157,-0.266,9.934,0.427,0.610,0.122
0.090,-0.198,9.930,0.366,0.610,0.183
0.014,-0.343,9.949,0.244,0.610,0.122
-0.029,-0.336,9.968,0.427,0.610,0.061
-0.040,-0.201,9.943,0.488,0.610,0.183
-0.007,-0.200,9.937,0.244,0.488,0.122
0.054,-0.365,9.946,0.122,0.549,0.183
0.091,-0.214,9.946,0.244,0.549,0.244
0.072,-0.201,9.928,0.061,0.549,0.244
0.041,-0.332,9.946,-0.122,0.488,0.244
0.011,-0.402,9.930,0.061,0.549,0.244
0.017,-0.256,9.950,0.305,0.549,0.183
0.051,-0.269,9.928,0.244,0.549,0.183
0.070,-0.315,9.932,0.122,0.549,0.183
0.055,-0.316,9.934,0.244,0.549,0.183
0.054,-0.314,9.920,0.366,0.610,0.183
0.077,-0.391,9.936,0.488,0.671,0.061
0.056,-0.214,9.962,0.732,0.671,0.061
0.005,-0.114,9.940,0.488,0.671,0.061
-0.008,-0.297,9.951,0.061,0.610,0.183
0.017,-0.388,9.932,0.183,0.610,0.183
0.026,-0.194,9.941,0.366,0.610,0.183
0.050,-0.230,9.946,0.183,0.549,0.183
0.076,-0.350,9.946,0.061,0.549,0.183
0.063,-0.277,9.937,0.244,0.549,0.244
0.023,-0.227,9.932,0.183,0.610,0.244
0.011,-0.318,9.956,0.061,0.488,0.244
0.021,-0.290,9.940,0.183,0.549,0.183
0.016,-0.219,9.926,0.122,0.549,0.183
0.059,-0.325,9.922,0.000,0.549,0.244
0.096,-0.372,9.936,0.061,0.488,0.244
0.089,-0.271,9.937,0.305,0.549,0.183
0.045,-0.244,9.942,0.244,0.549,0.183
0.013,-0.338,9.938,0.183,0.610,0.183
0.005,-0.287,9.937,0.305,0.549,0.122
0.015,-0.241,9.936,0.305,0.610,0.183
0.049,-0.299,9.947,0.183,0.549,0.244
0.080,-0.317,9.939,0.244,0.549,0.183
0.060,-0.254,9.933,0.244,0.549,0.122
0.041,-0.250,9.933,0.183,0.549,0.122
0.036,-0.344,9.948,0.183,0.610,0.183
0.004,-0.276,9.948,0.244,0.549,0.183
0.019,-0.260,9.930,0.305,0.610,0.183
0.060,-0.327,9.940,0.244,0.610,0.183
0.093,-0.380,9.939,0.366,0.610,0.122
0.091,-0.251,9.943,0.610,0.671,0.061
0.062,-0.172,9.960,0.488,0.671,0.122
0.007,-0.257,9.939,0.183,0.610,0.183
-0.039,-0.345,9.941,0.122,0.549,0.183
-0.037,-0.302,9.941,0.305,0.610,0.183
0.053,-0.236,9.942,0.305,0.549,0.183
0.098,-0.253,9.954,0.183,0.549,0.183
0.073,-0.244,9.958,0.183,0.488,0.244
0.031,-0.250,9.942,-0.061,0.549,0.305
0.031,-0.402,9.918,-0.122,0.549,0.244
0.025,-0.367,9.952,0.244,0.610,0.183
0.035,-0.204,9.931,0.427,0.549,0.183
0.063,-0.263,9.921,0.183,0.549,0.183
0.082,-0.340,9.941,0.183,0.549,0.183
0.059,-0.272,9.924,0.305,0.610,0.244
0.008,-0.223,9.943,0.244,0.610,0.122
0.010,-0.377,9.938,0.183,0.549,0.244
0.034,-0.346,9.891,0.305,0.549,0.122
0.077,-0.289,9.956,0.488,0.610,0.061
0.093,-0.193,9.944,0.488,0.610,0.122
0.069,-0.245,9.937,0.244,0.549,0.183
0.019,-0.315,9.951,0.183,0.549,0.183
-0.029,-0.321,9.935,0.244,0.610,0.183
-0.014,-0.309,9.931,0.305,0.610,0.183
0.040,-0.215,9.950,0.244,0.549,0.122
0.072,-0.192,9.943,0.122,0.549,0.244
0.083,-0.238,9.953,-0.122,0.488,0.305
0.068,-0.440,9.897,-0.183,0.549,0.305
0.031,-0.341,9.953,0.244,0.549,0.122
0.011,-0.227,9.935,0.366,0.610,0.183
0.029,-0.225,9.940,0.183,0.549,0.122
0.056,-0.414,9.938,0.122,0.549,0.244
0.058,-0.339,9.926,0.427,0.610,0.122
0.074,-0.248,9.951,0.610,0.671,0.061
0.080,-0.210,9.948,0.488,0.610,0.061
0.030,-0.237,9.942,0.244,0.610,0.122
-0.023,-0.278,9.930,0.183,0.549,0.183
-0.023,-0.335,9.940,0.183,0.549,0.244
0.029,-0.309,9.931,0.244,0.610,0.183
0.087,-0.244,9.948,0.305,0.549,0.183
0.099,-0.250,9.954,0.183,0.549,0.183
0.065,-0.227,9.950,0.122,0.549,0.244
0.023,-0.297,9.928,0.000,0.549,0.305
-0.008,-0.358,9.919,0.000,0.549,0.183
0.011,-0.373,9.941,0.244,0.549,0.183
0.070,-0.278,9.928,0.427,0.610,0.122
0.125,-0.263,9.940,0.427,0.610,0.061
0.087,-0.266,9.959,0.366,0.610,0.122
0.016,-0.198,9.962,0.305,0.610,0.244
-0.037,-0.236,9.943,0.061,0.549,0.305
-0.043,-0.351,9.927,-0.061,0.488,0.244
0.007,-0.376,9.937,0.122,0.549,0.244
0.113,-0.281,9.928,0.366,0.610,0.183
0.193,-0.277,9.934,0.366,0.610,0.122
0.064,-0.275,9.956,0.305,0.610,0.122
-0.041,-0.278,9.950,0.305,0.610,0.183
-0.047,-0.300,9.931,0.305,0.610,0.183
-0.011,-0.324,9.948,0.366,0.610,0.122
0.041,-0.231,9.946,0.305,0.549,0.183
0.101,-0.266,9.944,0.183,0.549,0.244
0.136,-0.283,9.938,0.244,0.549,0.183
0.065,-0.259,9.944,0.183,0.549,0.244
-0.030,-0.214,9.947,0.122,0.549,0.183
-0.053,-0.329,9.935,-0.061,0.549,0.305
0.006,-0.395,9.930,0.061,0.549,0.244
0.102,-0.308,9.949,0.305,0.549,0.183
0.153,-0.225,9.929,0.427,0.549,0.122
0.091,-0.270,9.932,0.183,0.549,0.183
0.012,-0.413,9.940,0.244,0.610,0.183
-0.022,-0.251,9.960,0.488,0.671,0.061
-0.020,-0.192,9.930,0.366,0.610,0.183
0.016,-0.252,9.941,0.061,0.488,0.183
0.060,-0.341,9.944,0.061,0.488,0.244
0.129,-0.281,9.929,0.183,0.549,0.244
0.095,-0.303,9.917,0.183,0.610,0.244
0.013,-0.355,9.942,0.244,0.610,0.183
-0.029,-0.261,9.933,0.488,0.610,0.061
0.008,-0.243,9.956,0.427,0.610,0.122
0.053,-0.226,9.951,0.305,0.610,0.122
0.067,-0.278,9.941,0.244,0.610,0.244
0.068,-0.273,9.933,0.122,0.610,0.183
0.077,-0.330,9.934,0.183,0.549,0.183
0.042,-0.305,9.922,0.305,0.549,0.183
0.018,-0.321,9.943,0.366,0.610,0.122
-0.004,-0.201,9.963,0.427,0.610,0.061
0.032,-0.218,9.934,0.244,0.549,0.244
0.065,-0.305,9.933,0.061,0.488,0.183
0.056,-0.338,9.944,0.183,0.549,0.244
0.037,-0.294,9.921,0.305,0.549,0.244
0.060,-0.349,9.943,0.366,0.610,0.061
0.048,-0.210,9.978,0.488,0.671,0.122
0.007,-0.113,9.942,0.244,0.610,0.244
-0.004,-0.317,9.929,-0.244,0.488,0.305
0.037,-0.506,9.911,0.000,0.488,0.183
0.078,-0.361,9.917,0.549,0.610,0.122
0.104,-0.111,9.965,0.671,0.610,0.061
0.066,-0.190,9.941,0.244,0.610,0.183
-0.004,-0.253,9.943,0.000,0.488,0.183
-0.022,-0.409,9.937,0.000,0.549,0.305
0.008,-0.302,9.923,0.244,0.549,0.183
0.073,-0.314,9.926,0.305,0.549,0.122
0.096,-0.219,9.937,0.305,0.610,0.122
0.086,-0.250,9.938,0.183,0.610,0.183
0.057,-0.321,9.950,0.122,0.549,0.244
-0.005,-0.269,9.933,0.244,0.549,0.122
-0.024,-0.265,9.933,0.244,0.549,0.244
0.004,-0.308,9.937,0.183,0.549,0.183
0.078,-0.324,9.938,0.244,0.610,0.244
0.107,-0.212,9.943,0.305,0.549,0.122
0.064,-0.265,9.943,0.122,0.610,0.183
0.028,-0.327,9.949,0.122,0.549,0.183
0.004,-0.313,9.939,0.305,0.549,0.183
0.003,-0.203,9.937,0.305,0.549,0.183
0.028,-0.272,9.950,0.122,0.549,0.244
0.059,-0.316,9.941,0.061,0.488,0.244
0.083,-0.329,9.910,0.122,0.549,0.244
0.090,-0.277,9.943,0.244,0.549,0.183
0.042,-0.278,9.940,0.244,0.610,0.183
-0.007,-0.281,9.944,0.183,0.549,0.183
0.004,-0.364,9.947,0.122,0.610,0.122
0.041,-0.277,9.960,0.366,0.549,0.122
0.068,-0.196,9.934,0.305,0.610,0.244
0.059,-0.270,9.928,0.061,0.549,0.183
0.069,-0.405,9.941,0.122,0.549,0.244
0.044,-0.260,9.938,0.366,0.549,0.183
0.025,-0.230,9.937,0.244,0.549,0.183
0.010,-0.390,9.938,0.122,0.549,0.122
0.031,-0.357,9.949,0.366,0.610,0.122
0.081,-0.209,9.949,0.549,0.610,0.122
0.084,-0.198,9.953,0.305,0.610,0.122
0.030,-0.316,9.947,0.183,0.549,0.183
-0.026,-0.303,9.947,0.244,0.549,0.244
0.003,-0.284,9.940,0.244,0.549,0.244
0.064,-0.277,9.950,0.183,0.549,0.183
0.062,-0.269,9.951,0.183,0.549,0.183
0.044,-0.263,9.940,0.122,0.549,0.244
0.063,-0.323,9.947,0.061,0.549,0.305
0.073,-0.288,9.931,0.183,0.549,0.244
0.019,-0.300,9.919,0.183,0.549,0.183
0.005,-0.299,9.946,0.183,0.549,0.183
0.042,-0.301,9.944,0.305,0.549,0.244
0.077,-0.229,9.929,0.305,0.549,0.183
0.084,-0.312,9.967,0.183,0.549,0.122
0.047,-0.268,9.941,0.244,0.549,0.183
0.020,-0.275,9.920,0.183,0.488,0.183
0.037,-0.320,9.950,0.122,0.549,0.183
0.034,-0.291,9.934,0.244,0.549,0.183
0.026,-0.314,9.926,0.305,0.610,0.183
0.060,-0.334,9.929,0.366,0.610,0.000
0.101,-0.269,9.946,0.488,0.610,0.122
0.060,-0.175,9.937,0.427,0.549,0.122
0.011,-0.310,9.946,0.122,0.610,0.183
-0.025,-0.293,9.944,0.244,0.549,0.183
-0.022,-0.252,9.940,0.244,0.549,0.183
0.041,-0.271,9.947,0.061,0.488,0.183
0.087,-0.339,9.954,0.122,0.549,0.244
0.099,-0.234,9.952,0.183,0.549,0.183
0.071,-0.256,9.914,0.061,0.549,0.244
0.045,-0.381,9.956,0.061,0.488,0.183
-0.002,-0.317,9.931,0.305,0.610,0.183
-0.019,-0.213,9.927,0.366,0.610,0.183
0.023,-0.362,9.928,0.183,0.610,0.183
0.102,-0.363,9.956,0.427,0.610,0.061
0.132,-0.189,9.940,0.671,0.671,0.122
0.041,-0.155,9.944,0.305,0.549,0.183
-0.039,-0.370,9.943,0.000,0.549,0.183
-0.056,-0.300,9.947,0.244,0.549,0.244
-0.012,-0.245,9.917,0.244,0.549,0.183
0.105,-0.415,9.938,0.122,0.549,0.122
0.184,-0.275,9.950,0.488,0.610,0.061
0.096,-0.131,9.946,0.488,0.610,0.183
-0.023,-0.202,9.944,0.000,0.549,0.244
-0.056,-0.491,9.943,-0.061,0.610,0.244
-0.062,-0.269,9.942,0.366,0.549,0.183
0.035,-0.287,9.908,0.305,0.610,0.244
0.208,-0.320,9.949,0.244,0.549,0.000
0.182,-0.230,9.957,0.427,0.610,0.183
0.010,-0.148,9.944,0.244,0.610,0.244
-0.070,-0.388,9.934,-0.061,0.610,0.244
-0.081,-0.386,9.948,0.305,0.610,0.244
-0.027,-0.152,9.923,0.427,0.610,0.183
0.123,-0.279,9.935,0.061,0.488,0.244
0.235,-0.370,9.934,0.122,0.549,0.122
0.087,-0.235,9.931,0.366,0.671,0.244
-0.056,-0.197,9.920,0.244,0.610,0.183
-0.054,-0.416,9.952,0.061,0.549,0.183
-0.048,-0.259,9.949,0.366,0.549,0.183
0.005,-0.177,9.936,0.244,0.488,0.244
0.165,-0.299,9.913,-0.061,0.488,0.183
0.214,-0.454,9.941,0.061,0.549,0.183
0.028,-0.205,9.945,0.427,0.610,0.122
-0.051,-0.251,9.914,0.244,0.610,0.183
-0.044,-0.397,9.959,0.244,0.549,0.061
-0.004,-0.293,9.945,0.488,0.610,0.122
0.078,-0.159,9.932,0.427,0.549,0.183
0.185,-0.326,9.923,0.183,0.549,0.183
0.111,-0.356,9.930,0.305,0.610,0.122
-0.028,-0.235,9.932,0.488,0.671,0.061
-0.042,-0.251,9.947,0.305,0.610,0.183
-0.032,-0.294,9.953,0.305,0.610,0.122
0.028,-0.251,9.944,0.305,0.549,0.122
0.129,-0.248,9.922,0.183,0.549,0.122
0.151,-0.340,9.936,0.122,0.488,0.183
0.018,-0.275,9.938,0.366,0.549,0.183
-0.046,-0.233,9.929,0.244,0.549,0.183
-0.027,-0.334,9.934,0.183,0.549,0.122
0.031,-0.299,9.953,0.366,0.549,0.183
0.111,-0.181,9.927,0.366,0.549,0.183
0.120,-0.272,9.931,0.122,0.549,0.183
0.039,-0.387,9.943,0.122,0.549,0.183
-0.007,-0.263,9.949,0.366,0.610,0.244
-0.013,-0.186,9.929,0.183,0.610,0.183
0.019,-0.361,9.954,0.000,0.549,0.183
0.075,-0.344,9.950,0.305,0.549,0.183
0.133,-0.209,9.916,0.427,0.610,0.183
0.078,-0.236,9.941,0.244,0.549,0.183
0.001,-0.329,9.948,0.122,0.610,0.183
-0.044,-0.280,9.943,0.244,0.610,0.183
-0.012,-0.259,9.934,0.244,0.549,0.183
0.050,-0.293,9.951,0.183,0.549,0.183
0.087,-0.277,9.938,0.244,0.549,0.183
0.104,-0.244,9.954,0.183,0.549,0.183
0.084,-0.314,9.917,0.122,0.610,0.244
0.003,-0.342,9.953,0.244,0.549,0.122
-0.030,-0.247,9.947,0.366,0.610,0.183
-0.014,-0.221,9.936,0.244,0.549,0.183
0.056,-0.342,9.946,0.061,0.549,0.183
0.114,-0.291,9.943,0.244,0.549,0.122
0.111,-0.245,9.928,0.244,0.610,0.183
0.042,-0.271,9.937,0.183,0.549,0.183
-0.008,-0.337,9.934,0.183,0.610,0.244
-0.028,-0.241,9.951,0.305,0.610,0.183
0.014,-0.266,9.941,0.183,0.549,0.244
0.090,-0.311,9.941,0.061,0.549,0.183
0.122,-0.278,9.951,0.183,0.549,0.183
0.056,-0.235,9.916,0.183,0.549,0.061
0.001,-0.333,9.944,0.000,0.549,0.000
0.013,-0.345,9.935,0.183,0.549,0.183
-0.001,-0.235,9.940,0.305,0.549,0.183
0.051,-0.275,9.942,0.183,0.549,0.183
0.131,-0.339,9.943,0.122,0.549,0.183
0.084,-0.290,9.944,0.305,0.549,0.183
-0.010,-0.242,9.937,0.305,0.610,0.183
-0.008,-0.316,9.941,0.122,0.610,0.122
0.021,-0.304,9.949,0.244,0.610,0.122
0.056,-0.252,9.941,0.305,0.549,0.122
0.120,-0.281,9.930,0.244,0.549,0.183
0.094,-0.311,9.939,0.244,0.549,0.183
0.012,-0.271,9.941,0.305,0.549,0.183
-0.015,-0.277,9.942,0.244,0.549,0.183
0.003,-0.324,9.928,0.244,0.549,0.183
0.053,-0.277,9.940,0.305,0.549,0.183
0.116,-0.254,9.938,0.183,0.549,0.122
0.080,-0.288,9.932,0.183,0.549,0.122
0.008,-0.314,9.933,0.244,0.610,0.183
0.008,-0.257,9.941,0.305,0.610,0.183
0.030,-0.299,9.937,0.183,0.549,0.244
0.032,-0.281,9.940,0.244,0.549,0.244
0.066,-0.295,9.947,0.244,0.549,0.122
0.082,-0.271,9.942,0.244,0.610,0.183
0.054,-0.306,9.930,0.244,0.549,0.244
0.017,-0.266,9.941,0.244,0.610,0.183
0.026,-0.279,9.941,0.244,0.610,0.183
0.048,-0.303,9.944,0.183,0.549,0.183
0.046,-0.278,9.946,0.305,0.549,0.122
0.069,-0.279,9.946,0.244,0.549,0.244
0.066,-0.269,9.947,0.244,0.610,0.183
0.051,-0.311,9.946,0.244,0.610,0.244
0.015,-0.293,9.944,0.305,0.549,0.183
0.014,-0.283,9.946,0.305,0.488,0.183
0.040,-0.271,9.944,0.244,0.549,0.183
0.058,-0.306,9.951,0.244,0.549,0.183
0.063,-0.281,9.941,0.305,0.549,0.183
0.056,-0.279,9.932,0.244,0.549,0.183
0.054,-0.275,9.947,0.183,0.549,0.183
0.016,-0.302,9.944,0.183,0.610,0.183
0.010,-0.299,9.946,0.244,0.549,0.183
0.032,-0.273,9.932,0.244,0.549,0.183
0.065,-0.280,9.944,0.183,0.549,0.183
0.078,-0.307,9.951,0.183,0.549,0.183
0.066,-0.283,9.943,0.244,0.610,0.244
0.034,-0.268,9.937,0.244,0.549,0.183
0.024,-0.288,9.942,0.183,0.610,0.183
0.028,-0.299,9.946,0.244,0.610,0.122
0.029,-0.276,9.950,0.244,0.610,0.183
0.050,-0.285,9.943,0.244,0.549,0.183
0.083,-0.290,9.950,0.244,0.610,0.183
0.075,-0.287,9.934,0.244,0.549,0.183
0.037,-0.273,9.937,0.244,0.610,0.183
0.008,-0.307,9.952,0.183,0.610,0.183
0.025,-0.286,9.949,0.244,0.549,0.183
0.044,-0.290,9.938,0.244,0.549,0.183
0.048,-0.290,9.944,0.183,0.549,0.183
0.068,-0.295,9.935,0.244,0.549,0.183
0.071,-0.284,9.940,0.244,0.610,0.183
0.045,-0.283,9.943,0.244,0.610,0.183
0.005,-0.297,9.935,0.183,0.610,0.244
0.005,-0.276,9.948,0.244,0.549,0.244
0.039,-0.281,9.944,0.244,0.610,0.183
0.063,-0.295,9.951,0.244,0.610,0.183
0.060,-0.288,9.944,0.244,0.549,0.183
0.051,-0.269,9.940,0.305,0.549,0.122
0.056,-0.301,9.935,0.244,0.610,0.183
0.028,-0.463,9.944,0.305,0.610,-4.390
-0.103,-0.439,9.948,0.305,0.732,-19.390
0.160,-0.535,9.937,0.244,0.793,-36.890
0.478,-0.104,9.951,0.427,0.976,-62.439
0.083,-0.064,9.932,0.915,1.220,-58.841
-0.289,-0.516,9.932,0.427,0.915,-50.549
-0.084,-0.381,9.956,-0.122,0.671,-43.659
0.065,-0.146,9.942,0.305,0.915,-60.732
-0.136,-0.165,9.936,1.829,1.829,-78.598
0.225,-0.054,10.045,3.232,1.646,-81.890
-0.384,-0.475,9.936,16.890,0.122,-74.207
-0.311,-0.481,9.804,13.476,-1.463,-78.537
0.306,0.041,9.905,-0.976,-0.366,-66.037
0.089,0.256,9.963,-6.402,0.549,-54.939
-0.115,-0.358,9.959,-5.488,0.244,-45.122
0.135,-0.192,9.876,-4.512,0.427,-48.598
-0.110,-0.150,10.040,-9.939,0.732,-31.463
-0.017,-0.208,9.938,5.427,0.549,-22.805
0.101,-0.171,9.865,0.061,0.610,-26.402
-0.016,-0.331,10.011,-7.195,0.671,-9.939
0.017,-0.446,9.928,0.976,0.488,11.707
-0.034,-0.474,9.931,0.305,0.366,38.476
0.047,-0.191,9.941,-1.646,-0.610,74.878
